P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
DLR,2020-02-18,133.2,2020-08-07,145.45,2020-03-02,130.49,OPEN,-2.03,-39.0,8.0,-22.0
DLR,2020-02-18,133.2,2020-10-21,146.83,2020-03-02,130.49,OPEN,-2.03,-39.0,5.0,-20.0
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-03-02,92.68,OPEN,-9.14,-177.0,6.0,-80.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-03-02,17.22,OPEN,-21.23,-412.0,5.0,-110.0
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-03-03,18.86,OPEN,-10.45,-203.0,5.0,-159.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-03-03,70.5,OPEN,-7.36,-143.0,9.0,-42.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-03-03,70.5,OPEN,-7.36,-143.0,9.0,-51.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-03-03,4.59,OPEN,-7.46,-145.0,8.0,-77.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-03-03,70.5,OPEN,-7.36,-143.0,23.0,-91.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-03-03,4.59,OPEN,-7.46,-145.0,6.0,-71.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-03-03,2.24,OPEN,-5.88,-123.0,4.0,-33.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-03-03,2.24,OPEN,-5.88,-123.0,4.0,-47.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-03-03,4.59,OPEN,-7.83,-164.0,7.0,-81.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-03-03,4.59,OPEN,-7.83,-164.0,5.0,-75.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-03-03,6.32,OPEN,-9.46,-199.0,3.0,-29.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-03-03,28.1,OPEN,-9.35,-196.0,4.0,-28.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-03-02,202.55,OPEN,-5.83,-134.0,4.0,-41.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-03-02,202.55,OPEN,-5.83,-134.0,5.0,-85.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-03-02,202.55,OPEN,-5.83,-134.0,15.0,-118.0
1211.HK,2020-02-24,50.1,2020-06-24,51.43,2020-02-24,51.43,CLOSED,2.65,inf,0.0,100.0
0002.HK,2020-02-25,82.25,2020-11-28,96.32,2020-03-03,81.2,OPEN,-1.28,-46.0,3.0,-7.0
0857.HK,2020-02-25,3.19,2020-11-20,5.09,2020-03-03,3.09,OPEN,-3.13,-113.0,3.0,-5.0
0002.HK,2020-02-25,82.25,2020-07-21,86.95,2020-03-03,81.2,OPEN,-1.28,-46.0,5.0,-22.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
0066.HK,2020-02-26,43.8,2021-02-02,53.45,2020-03-03,43.3,OPEN,-1.14,-48.0,2.0,-5.0
GOOG,2020-02-26,1393.18,2020-12-24,1721.41,2020-03-02,1389.11,OPEN,-0.29,-15.0,2.0,-1.0
LMT,2020-02-26,400.9,2020-12-05,448.45,2020-03-02,381.35,OPEN,-4.88,-246.0,2.0,-41.0
AAPL,2020-02-26,292.65,2020-12-11,369.32,2020-03-02,298.78,OPEN,2.09,105.0,2.0,8.0
IXN,2020-02-26,210.15,2020-11-13,236.1,2020-03-02,211.57,OPEN,0.68,34.0,2.0,5.0
LMT,2020-02-26,400.9,2021-02-21,462.32,2020-03-02,381.35,OPEN,-4.88,-246.0,1.0,-32.0
GOOG,2020-02-26,1393.18,2020-12-05,1680.04,2020-03-02,1389.11,OPEN,-0.29,-15.0,2.0,-1.0
GOOG,2020-02-26,1393.18,2020-05-30,1533.06,2020-03-02,1389.11,OPEN,-0.29,-15.0,5.0,-3.0
MMM,2020-02-26,148.96,2020-11-12,168.68,2020-03-02,153.02,OPEN,2.73,138.0,2.0,21.0
LMT,2020-02-26,400.9,2020-07-10,429.36,2020-03-02,381.35,OPEN,-4.88,-246.0,4.0,-69.0
LMT,2020-02-26,400.9,2020-07-21,433.25,2020-03-02,381.35,OPEN,-4.88,-246.0,3.0,-60.0
AAPL,2020-02-26,292.65,2020-11-20,366.81,2020-03-02,298.78,OPEN,2.09,105.0,2.0,8.0
MMM,2020-02-26,148.96,2020-12-23,170.26,2020-03-02,153.02,OPEN,2.73,138.0,2.0,19.0
LMT,2020-02-26,400.9,2020-04-24,424.71,2020-03-02,381.35,OPEN,-4.88,-246.0,9.0,-82.0
LMT,2020-02-26,400.9,2020-04-22,418.82,2020-03-02,381.35,OPEN,-4.88,-246.0,9.0,-109.0
LMT,2020-02-26,400.9,2020-04-19,413.41,2020-03-02,381.35,OPEN,-4.88,-246.0,9.0,-156.0
QQQ,2020-02-26,216.48,2021-01-07,235.49,2020-03-02,216.42,OPEN,-0.03,-2.0,2.0,-0.0
MSFT,2020-02-26,170.17,2020-07-20,181.96,2020-03-02,172.79,OPEN,1.54,78.0,3.0,22.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.69,2020-03-03,2.24,OPEN,-1.75,-88.0,2.0,-10.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.57,2020-03-03,2.24,OPEN,-1.75,-88.0,2.0,-14.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-03,14.3,OPEN,-4.16,-210.0,2.0,-50.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-03,14.3,OPEN,-4.16,-210.0,2.0,-50.0
ASX-NAN,2020-02-27,6.8,2021-01-22,8.34,2020-03-03,6.77,OPEN,-0.44,-22.0,2.0,-2.0
ASX-NAN,2020-02-27,6.8,2020-05-09,7.38,2020-03-03,6.77,OPEN,-0.44,-22.0,7.0,-5.0
ASX-NAN,2020-02-27,6.8,2020-08-31,7.49,2020-03-03,6.77,OPEN,-0.44,-22.0,3.0,-4.0
2588.HK,2020-02-27,71.1,2020-04-14,76.72,2020-03-03,70.5,OPEN,-0.84,-42.0,11.0,-11.0
2588.HK,2020-02-27,71.1,2020-04-30,78.29,2020-03-03,70.5,OPEN,-0.84,-42.0,8.0,-8.0
2588.HK,2020-02-27,71.1,2020-07-13,84.98,2020-03-03,70.5,OPEN,-0.84,-42.0,4.0,-4.0
2588.HK,2020-02-27,71.1,2020-08-06,83.29,2020-03-03,70.5,OPEN,-0.84,-42.0,3.0,-5.0
1816.HK,2020-02-27,1.93,2020-04-30,2.03,2020-03-03,1.94,OPEN,0.52,26.0,8.0,10.0
MMM,2020-02-27,150.16,2020-11-13,170.04,2020-03-02,153.02,OPEN,1.9,120.0,2.0,14.0
MMM,2020-02-27,150.16,2020-12-24,171.63,2020-03-02,153.02,OPEN,1.9,120.0,1.0,13.0
2638.HK,2020-02-28,7.84,2020-11-13,8.63,2020-03-03,7.77,OPEN,-0.89,-56.0,2.0,-9.0
2768.HK,2020-02-28,3.08,2020-04-16,3.82,2020-03-03,3.17,OPEN,2.92,184.0,8.0,12.0
2638.HK,2020-02-28,7.84,2020-09-17,8.17,2020-03-03,7.77,OPEN,-0.89,-56.0,2.0,-21.0
NKE,2020-02-28,89.38,2021-01-14,108.13,2020-03-02,92.68,OPEN,3.69,310.0,1.0,18.0
V,2020-02-28,181.76,2020-08-14,213.4,2020-03-02,192.33,OPEN,5.82,489.0,2.0,33.0
NKE,2020-02-28,89.38,2021-01-18,110.37,2020-03-02,92.68,OPEN,3.69,310.0,1.0,16.0
V,2020-02-28,181.76,2021-01-29,225.84,2020-03-02,192.33,OPEN,5.82,489.0,1.0,24.0
MA,2020-02-28,290.25,2020-10-28,372.8,2020-03-02,306.74,OPEN,5.68,477.0,1.0,20.0
V,2020-02-28,181.76,2020-06-17,202.43,2020-03-02,192.33,OPEN,5.82,489.0,3.0,51.0
GOOG,2020-02-28,1339.33,2020-12-26,1654.88,2020-03-02,1389.11,OPEN,3.72,312.0,1.0,16.0
MA,2020-02-28,290.25,2020-07-30,339.51,2020-03-02,306.74,OPEN,5.68,477.0,2.0,33.0
MA,2020-02-28,290.25,2020-11-21,394.74,2020-03-02,306.74,OPEN,5.68,477.0,1.0,16.0
IXN,2020-02-28,201.01,2020-12-09,225.73,2020-03-02,211.57,OPEN,5.25,441.0,1.0,43.0
MA,2020-02-28,290.25,2020-07-19,327.66,2020-03-02,306.74,OPEN,5.68,477.0,2.0,44.0
MA,2020-02-28,290.25,2021-02-06,405.94,2020-03-02,306.74,OPEN,5.68,477.0,1.0,14.0
IXN,2020-02-28,201.01,2020-11-15,225.83,2020-03-02,211.57,OPEN,5.25,441.0,1.0,43.0
NKE,2020-02-28,89.38,2020-07-02,98.02,2020-03-02,92.68,OPEN,3.69,310.0,2.0,38.0
V,2020-02-28,181.76,2020-07-21,194.77,2020-03-02,192.33,OPEN,5.82,489.0,2.0,81.0
UPS,2020-02-28,90.49,2020-05-04,92.95,2020-03-02,92.95,CLOSED,2.72,228.0,5.0,100.0
GOOG,2020-02-28,1339.33,2020-12-07,1615.1,2020-03-02,1389.11,OPEN,3.72,312.0,1.0,18.0
GOOG,2020-02-28,1339.33,2020-06-01,1473.8,2020-03-02,1389.11,OPEN,3.72,312.0,3.0,37.0
V,2020-02-28,181.76,2020-05-06,191.32,2020-03-02,191.32,CLOSED,5.26,442.0,4.0,100.0
NKE,2020-02-28,89.38,2020-07-05,96.42,2020-03-02,92.68,OPEN,3.69,310.0,2.0,47.0
QQQ,2020-02-28,205.8,2021-02-17,221.79,2020-03-02,216.42,OPEN,5.16,433.0,1.0,66.0
GOOG,2020-02-28,1339.33,2020-06-12,1460.14,2020-03-02,1389.11,OPEN,3.72,312.0,3.0,41.0
NKE,2020-02-28,89.38,2020-05-13,94.1,2020-03-02,92.68,OPEN,3.69,310.0,4.0,70.0
MA,2020-02-28,290.25,2020-05-03,299.31,2020-03-02,299.31,CLOSED,3.12,262.0,5.0,100.0
NKE,2020-02-28,89.38,2020-05-11,93.63,2020-03-02,92.68,OPEN,3.69,310.0,4.0,78.0
QQQ,2020-02-28,205.8,2021-01-09,223.87,2020-03-02,216.42,OPEN,5.16,433.0,1.0,59.0
MSFT,2020-02-28,162.01,2020-07-22,173.24,2020-03-02,172.79,OPEN,6.65,559.0,2.0,96.0
UPS,2020-02-28,90.49,2020-09-02,95.98,2020-03-02,92.75,OPEN,2.5,210.0,2.0,41.0
UPS,2020-02-28,90.49,2020-04-29,93.67,2020-03-02,92.75,OPEN,2.5,210.0,5.0,71.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.59,2020-03-03,2.24,OPEN,2.28,inf,0.0,13.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.47,2020-03-03,2.24,OPEN,2.28,inf,0.0,18.0
0288.HK,2020-03-02,8.04,2020-04-10,8.51,2020-03-03,8.05,OPEN,0.12,inf,0.0,2.0
0288.HK,2020-03-02,8.04,2020-12-29,9.48,2020-03-03,8.05,OPEN,0.12,inf,0.0,1.0
0288.HK,2020-03-02,8.04,2020-05-04,8.76,2020-03-03,8.05,OPEN,0.12,inf,0.0,1.0
1415.HK,2020-03-02,1.77,2020-12-13,2.5,2020-03-03,1.78,OPEN,0.56,inf,0.0,1.0
2588.HK,2020-03-02,69.5,2020-04-18,74.99,2020-03-03,70.5,OPEN,1.44,inf,0.0,18.0
2588.HK,2020-03-02,69.5,2020-05-04,76.53,2020-03-03,70.5,OPEN,1.44,inf,0.0,14.0
2588.HK,2020-03-02,69.5,2020-07-17,83.07,2020-03-03,70.5,OPEN,1.44,inf,0.0,7.0
2588.HK,2020-03-02,69.5,2020-08-10,81.42,2020-03-03,70.5,OPEN,1.44,inf,0.0,8.0
2208.HK,2020-03-02,7.92,2021-02-06,10.56,2020-03-03,7.72,OPEN,-2.53,-inf,0.0,-8.0
0435.HK,2020-03-02,4.57,2020-06-14,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-04-11,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-06-08,4.74,2020-03-03,4.59,OPEN,0.44,inf,0.0,12.0
0435.HK,2020-03-02,4.57,2020-07-20,5.09,2020-03-03,4.59,OPEN,0.44,inf,0.0,4.0
0435.HK,2020-03-02,4.57,2020-12-21,5.28,2020-03-03,4.59,OPEN,0.44,inf,0.0,3.0
0857.HK,2020-03-02,3.1,2020-11-26,4.95,2020-03-03,3.09,OPEN,-0.32,-inf,0.0,-1.0
2800.HK,2020-03-02,26.65,2021-01-02,31.56,2020-03-03,26.6,OPEN,-0.19,-inf,0.0,-1.0
2208.HK,2020-03-02,7.92,2021-01-25,10.53,2020-03-03,7.72,OPEN,-2.53,-inf,0.0,-8.0
2800.HK,2020-03-02,26.65,2020-08-08,28.57,2020-03-03,26.6,OPEN,-0.19,-inf,0.0,-3.0
NKE,2020-03-02,92.68,2021-01-17,112.12,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
V,2020-03-02,192.33,2020-08-17,225.81,2020-03-02,192.33,OPEN,0.0,,0.0,0.0
NKE,2020-03-02,92.68,2021-01-21,114.44,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
V,2020-03-02,192.33,2021-02-01,238.97,2020-03-02,192.33,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-10-27,118.17,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
LULU,2020-03-02,228.9,2021-02-24,338.15,2020-03-02,228.9,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-05-30,120.14,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-05-13,121.67,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-12-20,140.68,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-03-29,111.04,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-05-09,125.08,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-08-26,137.55,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
MA,2020-03-02,306.74,2020-10-31,393.98,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
V,2020-03-02,192.33,2020-06-20,214.2,2020-03-02,192.33,OPEN,0.0,,0.0,0.0
AMZN,2020-03-02,1953.95,2021-01-24,3154.85,2020-03-02,1953.46,OPEN,-0.03,-inf,0.0,-0.0
JNJ,2020-03-02,140.02,2021-01-24,156.6,2020-03-02,140.02,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-08-09,113.57,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
KO,2020-03-02,55.92,2021-02-02,61.8,2020-03-02,55.92,OPEN,0.0,,0.0,0.0
GOOG,2020-03-02,1389.11,2020-12-29,1716.38,2020-03-02,1389.11,OPEN,0.0,,0.0,0.0
LULU,2020-03-02,228.9,2021-02-16,353.1,2020-03-02,228.9,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-12-10,426.58,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
AAPL,2020-03-02,298.81,2020-12-16,377.1,2020-03-02,298.78,OPEN,-0.01,-inf,0.0,-0.0
MA,2020-03-02,306.74,2020-08-02,358.79,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
MA,2020-03-02,306.74,2020-11-24,417.17,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
DIS,2020-03-02,119.98,2020-05-24,131.92,2020-03-02,119.98,OPEN,0.0,,0.0,0.0
DIS,2020-03-02,119.98,2021-01-30,134.51,2020-03-02,119.98,OPEN,0.0,,0.0,0.0
MA,2020-03-02,306.74,2020-07-22,346.28,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
MA,2020-03-02,306.74,2021-02-09,429.01,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
AMZN,2020-03-02,1953.95,2020-12-31,2876.41,2020-03-02,1953.46,OPEN,-0.03,-inf,0.0,-0.0
IXN,2020-03-02,211.57,2020-11-18,237.7,2020-03-02,211.57,OPEN,0.0,,0.0,0.0
NKE,2020-03-02,92.68,2020-07-05,101.64,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
JNJ,2020-03-02,140.02,2020-07-28,149.61,2020-03-02,140.02,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2021-02-26,439.77,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
V,2020-03-02,192.33,2020-07-24,206.1,2020-03-02,192.33,OPEN,0.0,,0.0,0.0
UPS,2020-03-02,92.75,2020-05-07,95.27,2020-03-02,92.75,OPEN,0.0,,0.0,0.0
GOOG,2020-03-02,1389.11,2020-12-10,1675.13,2020-03-02,1389.11,OPEN,0.0,,0.0,0.0
AAPL,2020-03-02,298.81,2021-01-03,379.76,2020-03-02,298.78,OPEN,-0.01,-inf,0.0,-0.0
XAR,2020-03-02,102.75,2020-11-10,117.38,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-07-26,109.51,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
RIO,2020-03-02,48.77,2020-10-10,56.55,2020-03-02,48.77,OPEN,0.0,,0.0,0.0
RIO,2020-03-02,48.77,2021-02-24,64.12,2020-03-02,48.77,OPEN,0.0,,0.0,0.0
RIO,2020-03-02,48.77,2020-07-05,59.06,2020-03-02,48.77,OPEN,0.0,,0.0,0.0
ITA,2020-03-02,207.17,2021-01-02,263.0,2020-03-02,207.17,OPEN,0.0,,0.0,0.0
GOOG,2020-03-02,1389.11,2020-06-04,1528.58,2020-03-02,1389.11,OPEN,0.0,,0.0,0.0
V,2020-03-02,192.33,2020-05-09,202.45,2020-03-02,192.33,OPEN,0.0,,0.0,0.0
MMM,2020-03-02,153.02,2020-11-17,173.28,2020-03-02,153.02,OPEN,0.0,,0.0,0.0
JNJ,2020-03-02,140.02,2020-07-19,147.75,2020-03-02,140.02,OPEN,0.0,,0.0,0.0
XAR,2020-03-02,102.75,2020-07-29,111.59,2020-03-02,102.75,OPEN,0.0,,0.0,0.0
MCD,2020-03-02,202.55,2021-01-05,238.46,2020-03-02,202.55,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-07-15,408.43,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
MCD,2020-03-02,202.55,2021-02-09,230.64,2020-03-02,202.55,OPEN,0.0,,0.0,0.0
MCD,2020-03-02,202.55,2020-07-04,215.86,2020-03-02,202.55,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-07-26,412.12,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
DIS,2020-03-02,119.98,2020-10-24,138.43,2020-03-02,119.98,OPEN,0.0,,0.0,0.0
NKE,2020-03-02,92.68,2020-07-08,99.98,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
QQQ,2020-03-02,216.42,2021-02-20,233.24,2020-03-02,216.42,OPEN,0.0,,0.0,0.0
DIS,2020-03-02,119.98,2020-09-21,128.86,2020-03-02,119.98,OPEN,0.0,,0.0,0.0
AAPL,2020-03-02,298.81,2020-11-25,374.53,2020-03-02,298.78,OPEN,-0.01,-inf,0.0,-0.0
WMT,2020-03-02,115.88,2020-07-11,121.59,2020-03-02,115.88,OPEN,0.0,,0.0,0.0
ITA,2020-03-02,207.17,2020-10-20,227.78,2020-03-02,207.17,OPEN,0.0,,0.0,0.0
JNJ,2020-03-02,140.02,2020-05-16,147.4,2020-03-02,140.02,OPEN,0.0,,0.0,0.0
NKE,2020-03-02,92.68,2020-05-16,97.57,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-04-29,404.0,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-04-27,398.4,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
MA,2020-03-02,306.74,2020-05-06,316.31,2020-03-02,306.74,OPEN,0.0,,0.0,0.0
NKE,2020-03-02,92.68,2020-05-14,97.09,2020-03-02,92.68,OPEN,0.0,,0.0,0.0
LMT,2020-03-02,381.35,2020-04-24,393.25,2020-03-02,381.35,OPEN,0.0,,0.0,0.0
QQQ,2020-03-02,216.42,2021-01-12,235.42,2020-03-02,216.42,OPEN,0.0,,0.0,0.0
WMT,2020-03-02,115.88,2020-05-05,119.98,2020-03-02,115.88,OPEN,0.0,,0.0,0.0
WMT,2020-03-02,115.88,2020-07-29,120.43,2020-03-02,115.88,OPEN,0.0,,0.0,0.0
MCD,2020-03-02,202.55,2020-07-11,213.85,2020-03-02,202.55,OPEN,0.0,,0.0,0.0
DIS,2020-03-02,119.98,2020-08-18,128.05,2020-03-02,119.98,OPEN,0.0,,0.0,0.0
UPS,2020-03-02,92.75,2020-09-05,98.38,2020-03-02,92.75,OPEN,0.0,,0.0,0.0
RIO,2020-03-02,48.77,2021-01-20,67.83,2020-03-02,48.77,OPEN,0.0,,0.0,0.0
UPS,2020-03-02,92.75,2020-05-02,96.01,2020-03-02,92.75,OPEN,0.0,,0.0,0.0
