P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
3988.HK,2020-02-18,3.2,2020-10-27,3.55,2020-03-02,3.11,OPEN,-2.81,-54.0,5.0,-26.0
DLR,2020-02-18,133.2,2020-08-07,145.45,2020-02-28,120.11,OPEN,-9.83,-248.0,6.0,-107.0
DLR,2020-02-18,133.2,2020-10-21,146.83,2020-02-28,120.11,OPEN,-9.83,-248.0,4.0,-96.0
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-02-28,89.38,OPEN,-12.37,-312.0,5.0,-108.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-02-28,16.96,OPEN,-22.42,-565.0,4.0,-116.0
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-03-02,18.85,OPEN,-10.49,-220.0,4.0,-160.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-03-02,69.5,OPEN,-8.67,-182.0,8.0,-49.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-03-02,69.5,OPEN,-8.67,-182.0,8.0,-61.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-03-02,4.57,OPEN,-7.86,-165.0,7.0,-81.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-03-02,69.5,OPEN,-8.67,-182.0,21.0,-108.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-03-02,4.57,OPEN,-7.86,-165.0,5.0,-75.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-03-02,2.19,OPEN,-7.98,-183.0,4.0,-44.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-03-02,2.19,OPEN,-7.98,-183.0,4.0,-63.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-03-02,4.57,OPEN,-8.23,-189.0,6.0,-85.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-03-02,4.57,OPEN,-8.23,-189.0,5.0,-79.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-03-02,6.31,OPEN,-9.6,-220.0,3.0,-30.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-03-02,28.25,OPEN,-8.87,-203.0,4.0,-27.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-02-28,194.17,OPEN,-9.72,-306.0,3.0,-68.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-02-28,194.17,OPEN,-9.72,-306.0,3.0,-141.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-02-28,194.17,OPEN,-9.72,-306.0,11.0,-198.0
1211.HK,2020-02-24,50.1,2020-06-24,51.43,2020-02-24,51.43,CLOSED,2.65,inf,0.0,100.0
0002.HK,2020-02-25,82.25,2020-11-28,96.32,2020-03-02,80.85,OPEN,-1.7,-71.0,2.0,-10.0
0857.HK,2020-02-25,3.19,2020-11-20,5.09,2020-03-02,3.1,OPEN,-2.82,-118.0,2.0,-5.0
0002.HK,2020-02-25,82.25,2020-07-21,86.95,2020-03-02,80.85,OPEN,-1.7,-71.0,4.0,-30.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
0066.HK,2020-02-26,43.8,2021-02-02,53.45,2020-03-02,43.05,OPEN,-1.71,-86.0,1.0,-8.0
GOOG,2020-02-26,1393.18,2020-12-24,1721.41,2020-02-28,1339.33,OPEN,-3.87,-488.0,1.0,-16.0
LMT,2020-02-26,400.9,2020-12-05,448.45,2020-02-28,369.87,OPEN,-7.74,-975.0,1.0,-65.0
AAPL,2020-02-26,292.65,2020-12-11,369.32,2020-02-28,273.36,OPEN,-6.59,-830.0,1.0,-25.0
IXN,2020-02-26,210.15,2020-11-13,236.1,2020-02-28,201.01,OPEN,-4.35,-548.0,1.0,-35.0
LMT,2020-02-26,400.9,2021-02-21,462.32,2020-02-28,369.87,OPEN,-7.74,-975.0,1.0,-51.0
GOOG,2020-02-26,1393.18,2020-12-05,1680.04,2020-02-28,1339.33,OPEN,-3.87,-488.0,1.0,-19.0
GOOG,2020-02-26,1393.18,2020-05-30,1533.06,2020-02-28,1339.33,OPEN,-3.87,-488.0,2.0,-38.0
MMM,2020-02-26,148.96,2020-11-12,168.68,2020-02-28,149.24,OPEN,0.19,24.0,1.0,1.0
LMT,2020-02-26,400.9,2020-07-10,429.36,2020-02-28,369.87,OPEN,-7.74,-975.0,1.0,-109.0
LMT,2020-02-26,400.9,2020-07-21,433.25,2020-02-28,369.87,OPEN,-7.74,-975.0,1.0,-96.0
AAPL,2020-02-26,292.65,2020-11-20,366.81,2020-02-28,273.36,OPEN,-6.59,-830.0,1.0,-26.0
MMM,2020-02-26,148.96,2020-12-23,170.26,2020-02-28,149.24,OPEN,0.19,24.0,1.0,1.0
LMT,2020-02-26,400.9,2020-04-24,424.71,2020-02-28,369.87,OPEN,-7.74,-975.0,3.0,-130.0
LMT,2020-02-26,400.9,2020-04-22,418.82,2020-02-28,369.87,OPEN,-7.74,-975.0,4.0,-173.0
LMT,2020-02-26,400.9,2020-04-19,413.41,2020-02-28,369.87,OPEN,-7.74,-975.0,4.0,-248.0
QQQ,2020-02-26,216.48,2021-01-07,235.49,2020-02-28,205.8,OPEN,-4.93,-621.0,1.0,-56.0
MSFT,2020-02-26,170.17,2020-07-20,181.96,2020-02-28,162.01,OPEN,-4.8,-605.0,1.0,-69.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.69,2020-03-02,2.19,OPEN,-3.95,-249.0,1.0,-22.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.57,2020-03-02,2.19,OPEN,-3.95,-249.0,1.0,-31.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-02,14.59,OPEN,-2.21,-139.0,2.0,-27.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-02,14.59,OPEN,-2.21,-139.0,2.0,-27.0
ASX-NAN,2020-02-27,6.8,2021-01-22,8.34,2020-03-02,6.5,OPEN,-4.41,-278.0,1.0,-19.0
ASX-NAN,2020-02-27,6.8,2020-05-09,7.38,2020-03-02,6.5,OPEN,-4.41,-278.0,6.0,-52.0
ASX-NAN,2020-02-27,6.8,2020-08-31,7.49,2020-03-02,6.5,OPEN,-4.41,-278.0,2.0,-43.0
2588.HK,2020-02-27,71.1,2020-04-14,76.72,2020-03-02,69.5,OPEN,-2.25,-142.0,9.0,-28.0
2588.HK,2020-02-27,71.1,2020-04-30,78.29,2020-03-02,69.5,OPEN,-2.25,-142.0,6.0,-22.0
2588.HK,2020-02-27,71.1,2020-07-13,84.98,2020-03-02,69.5,OPEN,-2.25,-142.0,3.0,-12.0
2588.HK,2020-02-27,71.1,2020-08-06,83.29,2020-03-02,69.5,OPEN,-2.25,-142.0,2.0,-13.0
1816.HK,2020-02-27,1.93,2020-04-30,2.03,2020-03-02,1.91,OPEN,-1.04,-66.0,6.0,-20.0
MMM,2020-02-27,150.16,2020-11-13,170.04,2020-02-28,149.24,OPEN,-0.61,-inf,0.0,-5.0
MMM,2020-02-27,150.16,2020-12-24,171.63,2020-02-28,149.24,OPEN,-0.61,-inf,0.0,-4.0
2638.HK,2020-02-28,7.84,2020-11-13,8.63,2020-03-02,7.82,OPEN,-0.26,-22.0,1.0,-3.0
2768.HK,2020-02-28,3.08,2020-04-16,3.82,2020-03-02,3.1,OPEN,0.65,55.0,6.0,3.0
2638.HK,2020-02-28,7.84,2020-09-17,8.17,2020-03-02,7.82,OPEN,-0.26,-22.0,1.0,-6.0
NKE,2020-02-28,89.38,2021-01-14,108.13,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
V,2020-02-28,181.76,2020-08-14,213.4,2020-02-28,181.76,OPEN,0.0,,0.0,0.0
NKE,2020-02-28,89.38,2021-01-18,110.37,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
V,2020-02-28,181.76,2021-01-29,225.84,2020-02-28,181.76,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2020-10-28,372.8,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
V,2020-02-28,181.76,2020-06-17,202.43,2020-02-28,181.76,OPEN,0.0,,0.0,0.0
GOOG,2020-02-28,1339.33,2020-12-26,1654.88,2020-02-28,1339.33,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2020-07-30,339.51,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2020-11-21,394.74,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
IXN,2020-02-28,201.01,2020-12-09,225.73,2020-02-28,201.01,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2020-07-19,327.66,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2021-02-06,405.94,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
IXN,2020-02-28,201.01,2020-11-15,225.83,2020-02-28,201.01,OPEN,0.0,,0.0,0.0
NKE,2020-02-28,89.38,2020-07-02,98.02,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
V,2020-02-28,181.76,2020-07-21,194.77,2020-02-28,181.76,OPEN,0.0,,0.0,0.0
UPS,2020-02-28,90.49,2020-05-04,92.95,2020-02-28,90.49,OPEN,0.0,,0.0,0.0
GOOG,2020-02-28,1339.33,2020-12-07,1615.1,2020-02-28,1339.33,OPEN,0.0,,0.0,0.0
GOOG,2020-02-28,1339.33,2020-06-01,1473.8,2020-02-28,1339.33,OPEN,0.0,,0.0,0.0
V,2020-02-28,181.76,2020-05-06,191.32,2020-02-28,181.76,OPEN,0.0,,0.0,0.0
NKE,2020-02-28,89.38,2020-07-05,96.42,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
QQQ,2020-02-28,205.8,2021-02-17,221.79,2020-02-28,205.8,OPEN,0.0,,0.0,0.0
GOOG,2020-02-28,1339.33,2020-06-12,1460.14,2020-02-28,1339.33,OPEN,0.0,,0.0,0.0
NKE,2020-02-28,89.38,2020-05-13,94.1,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
MA,2020-02-28,290.25,2020-05-03,299.31,2020-02-28,290.25,OPEN,0.0,,0.0,0.0
NKE,2020-02-28,89.38,2020-05-11,93.63,2020-02-28,89.38,OPEN,0.0,,0.0,0.0
QQQ,2020-02-28,205.8,2021-01-09,223.87,2020-02-28,205.8,OPEN,0.0,,0.0,0.0
MSFT,2020-02-28,162.01,2020-07-22,173.24,2020-02-28,162.01,OPEN,0.0,,0.0,0.0
UPS,2020-02-28,90.49,2020-09-02,95.98,2020-02-28,90.49,OPEN,0.0,,0.0,0.0
UPS,2020-02-28,90.49,2020-04-29,93.67,2020-02-28,90.49,OPEN,0.0,,0.0,0.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.59,2020-03-02,2.19,OPEN,0.0,,0.0,0.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.47,2020-03-02,2.19,OPEN,0.0,,0.0,0.0
0288.HK,2020-03-02,8.04,2020-04-10,8.51,2020-03-02,8.04,OPEN,0.0,,0.0,0.0
0288.HK,2020-03-02,8.04,2020-12-29,9.48,2020-03-02,8.04,OPEN,0.0,,0.0,0.0
0288.HK,2020-03-02,8.04,2020-05-04,8.76,2020-03-02,8.04,OPEN,0.0,,0.0,0.0
1415.HK,2020-03-02,1.77,2020-12-13,2.5,2020-03-02,1.77,OPEN,0.0,,0.0,0.0
2588.HK,2020-03-02,69.5,2020-04-18,74.99,2020-03-02,69.5,OPEN,0.0,,0.0,0.0
2588.HK,2020-03-02,69.5,2020-05-04,76.53,2020-03-02,69.5,OPEN,0.0,,0.0,0.0
2588.HK,2020-03-02,69.5,2020-07-17,83.07,2020-03-02,69.5,OPEN,0.0,,0.0,0.0
2588.HK,2020-03-02,69.5,2020-08-10,81.42,2020-03-02,69.5,OPEN,0.0,,0.0,0.0
2208.HK,2020-03-02,7.92,2021-02-06,10.56,2020-03-02,7.92,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-02,4.57,2020-06-14,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-04-11,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-06-08,4.74,2020-03-02,4.57,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-02,4.57,2020-07-20,5.09,2020-03-02,4.57,OPEN,0.0,,0.0,0.0
0435.HK,2020-03-02,4.57,2020-12-21,5.28,2020-03-02,4.57,OPEN,0.0,,0.0,0.0
0857.HK,2020-03-02,3.1,2020-11-26,4.95,2020-03-02,3.1,OPEN,0.0,,0.0,0.0
2800.HK,2020-03-02,26.65,2021-01-02,31.56,2020-03-02,26.65,OPEN,0.0,,0.0,0.0
2208.HK,2020-03-02,7.92,2021-01-25,10.53,2020-03-02,7.92,OPEN,0.0,,0.0,0.0
2800.HK,2020-03-02,26.65,2020-08-08,28.57,2020-03-02,26.65,OPEN,0.0,,0.0,0.0
