P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
DLR,2020-02-18,133.2,2020-10-21,146.83,2020-03-04,134.98,OPEN,1.34,23.0,6.0,13.0
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-03-04,93.79,OPEN,-8.05,-135.0,7.0,-70.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-03-04,15.39,OPEN,-29.6,-497.0,5.0,-153.0
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-03-05,18.96,OPEN,-9.97,-167.0,6.0,-152.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-03-05,67.95,OPEN,-10.71,-180.0,10.0,-61.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-03-05,67.95,OPEN,-10.71,-180.0,10.0,-75.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-03-05,4.72,OPEN,-4.84,-81.0,9.0,-50.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-03-05,67.95,OPEN,-10.71,-180.0,27.0,-133.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-03-05,4.72,OPEN,-4.84,-81.0,7.0,-46.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-03-05,2.23,OPEN,-6.3,-113.0,5.0,-35.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-03-05,2.23,OPEN,-6.3,-113.0,5.0,-50.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-03-05,4.72,OPEN,-5.22,-94.0,8.0,-54.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-03-05,4.72,OPEN,-5.22,-94.0,6.0,-50.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-03-05,6.32,OPEN,-9.46,-170.0,4.0,-29.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-03-05,28.4,OPEN,-8.39,-151.0,5.0,-25.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-03-04,207.02,OPEN,-3.75,-73.0,4.0,-26.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-03-04,207.02,OPEN,-3.75,-73.0,5.0,-54.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-03-04,207.02,OPEN,-3.75,-73.0,18.0,-76.0
1211.HK,2020-02-24,50.1,2020-06-24,51.43,2020-02-24,51.43,CLOSED,2.65,inf,0.0,100.0
0002.HK,2020-02-25,82.25,2020-11-28,96.32,2020-03-05,84.2,OPEN,2.37,66.0,3.0,14.0
0857.HK,2020-02-25,3.19,2020-11-20,5.09,2020-03-05,3.09,OPEN,-3.13,-88.0,3.0,-5.0
0002.HK,2020-02-25,82.25,2020-07-21,86.95,2020-03-05,84.2,OPEN,2.37,66.0,6.0,41.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
0066.HK,2020-02-26,43.8,2021-02-02,53.45,2020-03-05,43.45,OPEN,-0.8,-25.0,2.0,-4.0
GOOG,2020-02-26,1393.18,2020-12-24,1721.41,2020-03-04,1386.52,OPEN,-0.48,-17.0,2.0,-2.0
LMT,2020-02-26,400.9,2020-12-05,448.45,2020-03-04,402.03,OPEN,0.28,10.0,2.0,2.0
AAPL,2020-02-26,292.65,2020-12-11,369.32,2020-03-04,302.74,OPEN,3.45,124.0,2.0,13.0
IXN,2020-02-26,210.15,2020-11-13,236.1,2020-03-04,213.12,OPEN,1.41,51.0,3.0,11.0
LMT,2020-02-26,400.9,2021-02-21,462.32,2020-03-04,402.03,OPEN,0.28,10.0,2.0,2.0
GOOG,2020-02-26,1393.18,2020-12-05,1680.04,2020-03-04,1386.52,OPEN,-0.48,-17.0,2.0,-2.0
GOOG,2020-02-26,1393.18,2020-05-30,1533.06,2020-03-04,1386.52,OPEN,-0.48,-17.0,7.0,-5.0
MMM,2020-02-26,148.96,2020-11-12,168.68,2020-03-04,153.98,OPEN,3.37,121.0,3.0,25.0
LMT,2020-02-26,400.9,2020-07-10,429.36,2020-03-04,402.03,OPEN,0.28,10.0,5.0,4.0
LMT,2020-02-26,400.9,2020-07-21,433.25,2020-03-04,402.03,OPEN,0.28,10.0,5.0,3.0
AAPL,2020-02-26,292.65,2020-11-20,366.81,2020-03-04,302.74,OPEN,3.45,124.0,3.0,14.0
MMM,2020-02-26,148.96,2020-12-23,170.26,2020-03-04,153.98,OPEN,3.37,121.0,2.0,24.0
LMT,2020-02-26,400.9,2020-04-24,424.71,2020-03-04,402.03,OPEN,0.28,10.0,12.0,5.0
LMT,2020-02-26,400.9,2020-04-22,418.82,2020-03-04,402.03,OPEN,0.28,10.0,12.0,6.0
LMT,2020-02-26,400.9,2020-04-19,413.41,2020-03-04,402.03,OPEN,0.28,10.0,13.0,9.0
QQQ,2020-02-26,216.48,2021-01-07,235.49,2020-03-04,218.22,OPEN,0.8,29.0,2.0,9.0
MSFT,2020-02-26,170.17,2020-07-20,181.96,2020-03-04,170.55,OPEN,0.22,8.0,5.0,3.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.69,2020-03-05,2.23,OPEN,-2.19,-79.0,2.0,-12.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.57,2020-03-05,2.23,OPEN,-2.19,-79.0,2.0,-17.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-05,14.29,OPEN,-4.22,-152.0,3.0,-51.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-03-05,14.29,OPEN,-4.22,-152.0,3.0,-51.0
ASX-NAN,2020-02-27,6.8,2021-01-22,8.34,2020-03-05,6.52,OPEN,-4.12,-148.0,2.0,-18.0
ASX-NAN,2020-02-27,6.8,2020-05-09,7.38,2020-03-05,6.52,OPEN,-4.12,-148.0,10.0,-48.0
ASX-NAN,2020-02-27,6.8,2020-08-31,7.49,2020-03-05,6.52,OPEN,-4.12,-148.0,4.0,-41.0
2588.HK,2020-02-27,71.1,2020-04-14,76.72,2020-03-05,67.95,OPEN,-4.43,-159.0,15.0,-56.0
2588.HK,2020-02-27,71.1,2020-04-30,78.29,2020-03-05,67.95,OPEN,-4.43,-159.0,11.0,-44.0
2588.HK,2020-02-27,71.1,2020-07-13,84.98,2020-03-05,67.95,OPEN,-4.43,-159.0,5.0,-23.0
2588.HK,2020-02-27,71.1,2020-08-06,83.29,2020-03-05,67.95,OPEN,-4.43,-159.0,4.0,-26.0
1816.HK,2020-02-27,1.93,2020-04-30,2.03,2020-03-05,1.96,OPEN,1.55,56.0,11.0,30.0
MMM,2020-02-27,150.16,2020-11-13,170.04,2020-03-04,153.98,OPEN,2.54,107.0,2.0,19.0
MMM,2020-02-27,150.16,2020-12-24,171.63,2020-03-04,153.98,OPEN,2.54,107.0,2.0,18.0
2638.HK,2020-02-28,7.84,2020-11-13,8.63,2020-03-05,7.94,OPEN,1.28,54.0,2.0,13.0
2768.HK,2020-02-28,3.08,2020-04-16,3.82,2020-03-05,3.23,OPEN,4.87,205.0,12.0,20.0
2638.HK,2020-02-28,7.84,2020-09-17,8.17,2020-03-05,7.94,OPEN,1.28,54.0,3.0,30.0
NKE,2020-02-28,89.38,2021-01-14,108.13,2020-03-04,93.79,OPEN,4.93,248.0,2.0,24.0
V,2020-02-28,181.76,2020-08-14,213.4,2020-03-04,194.29,OPEN,6.89,347.0,3.0,40.0
NKE,2020-02-28,89.38,2021-01-18,110.37,2020-03-04,93.79,OPEN,4.93,248.0,2.0,21.0
V,2020-02-28,181.76,2021-01-29,225.84,2020-03-04,194.29,OPEN,6.89,347.0,1.0,28.0
MA,2020-02-28,290.25,2020-10-28,372.8,2020-03-04,302.36,OPEN,4.17,210.0,2.0,15.0
V,2020-02-28,181.76,2020-06-17,202.43,2020-03-04,194.29,OPEN,6.89,347.0,5.0,61.0
GOOG,2020-02-28,1339.33,2020-12-26,1654.88,2020-03-04,1386.52,OPEN,3.52,177.0,2.0,15.0
MA,2020-02-28,290.25,2020-07-30,339.51,2020-03-04,302.36,OPEN,4.17,210.0,3.0,25.0
MA,2020-02-28,290.25,2020-11-21,394.74,2020-03-04,302.36,OPEN,4.17,210.0,2.0,12.0
IXN,2020-02-28,201.01,2020-12-09,225.73,2020-03-04,213.12,OPEN,6.02,303.0,2.0,49.0
MA,2020-02-28,290.25,2020-07-19,327.66,2020-03-04,302.36,OPEN,4.17,210.0,4.0,32.0
MA,2020-02-28,290.25,2021-02-06,405.94,2020-03-04,302.36,OPEN,4.17,210.0,1.0,10.0
IXN,2020-02-28,201.01,2020-11-15,225.83,2020-03-04,213.12,OPEN,6.02,303.0,2.0,49.0
NKE,2020-02-28,89.38,2020-07-02,98.02,2020-03-04,93.79,OPEN,4.93,248.0,4.0,51.0
V,2020-02-28,181.76,2020-07-21,194.77,2020-03-04,194.29,OPEN,6.89,347.0,3.0,96.0
UPS,2020-02-28,90.49,2020-05-04,92.95,2020-03-02,92.95,CLOSED,2.72,228.0,5.0,100.0
GOOG,2020-02-28,1339.33,2020-12-07,1615.1,2020-03-04,1386.52,OPEN,3.52,177.0,2.0,17.0
GOOG,2020-02-28,1339.33,2020-06-01,1473.8,2020-03-04,1386.52,OPEN,3.52,177.0,5.0,35.0
V,2020-02-28,181.76,2020-05-06,191.32,2020-03-02,191.32,CLOSED,5.26,442.0,4.0,100.0
NKE,2020-02-28,89.38,2020-07-05,96.42,2020-03-04,93.79,OPEN,4.93,248.0,4.0,63.0
QQQ,2020-02-28,205.8,2021-02-17,221.79,2020-03-04,218.22,OPEN,6.03,304.0,1.0,78.0
GOOG,2020-02-28,1339.33,2020-06-12,1460.14,2020-03-04,1386.52,OPEN,3.52,177.0,5.0,39.0
NKE,2020-02-28,89.38,2020-05-13,94.1,2020-03-03,94.1,CLOSED,5.28,333.0,5.0,100.0
MA,2020-02-28,290.25,2020-05-03,299.31,2020-03-02,299.31,CLOSED,3.12,262.0,5.0,100.0
NKE,2020-02-28,89.38,2020-05-11,93.63,2020-03-03,93.63,CLOSED,4.75,299.0,5.0,100.0
QQQ,2020-02-28,205.8,2021-01-09,223.87,2020-03-04,218.22,OPEN,6.03,304.0,2.0,69.0
MSFT,2020-02-28,162.01,2020-07-22,173.24,2020-03-03,173.24,CLOSED,6.93,437.0,3.0,100.0
UPS,2020-02-28,90.49,2020-09-02,95.98,2020-03-03,95.98,CLOSED,6.07,382.0,2.0,100.0
UPS,2020-02-28,90.49,2020-04-29,93.67,2020-03-03,93.67,CLOSED,3.51,221.0,7.0,100.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.59,2020-03-05,2.23,OPEN,1.83,154.0,1.0,10.0
ASX-VCX,2020-03-02,2.19,2020-12-22,2.47,2020-03-05,2.23,OPEN,1.83,154.0,1.0,14.0
0288.HK,2020-03-02,8.04,2020-04-10,8.51,2020-03-05,8.51,CLOSED,5.85,491.0,8.0,100.0
0288.HK,2020-03-02,8.04,2020-12-29,9.48,2020-03-05,8.45,OPEN,5.1,428.0,1.0,28.0
0288.HK,2020-03-02,8.04,2020-05-04,8.76,2020-03-05,8.45,OPEN,5.1,428.0,5.0,57.0
1415.HK,2020-03-02,1.77,2020-12-13,2.5,2020-03-05,1.81,OPEN,2.26,190.0,1.0,5.0
2588.HK,2020-03-02,69.5,2020-04-18,74.99,2020-03-05,67.95,OPEN,-2.23,-187.0,6.0,-28.0
2588.HK,2020-03-02,69.5,2020-05-04,76.53,2020-03-05,67.95,OPEN,-2.23,-187.0,5.0,-22.0
2588.HK,2020-03-02,69.5,2020-07-17,83.07,2020-03-05,67.95,OPEN,-2.23,-187.0,2.0,-11.0
2588.HK,2020-03-02,69.5,2020-08-10,81.42,2020-03-05,67.95,OPEN,-2.23,-187.0,2.0,-13.0
2208.HK,2020-03-02,7.92,2021-02-06,10.56,2020-03-05,7.96,OPEN,0.51,43.0,1.0,2.0
0435.HK,2020-03-02,4.57,2020-06-14,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-04-11,4.65,2020-03-02,4.65,CLOSED,1.75,inf,0.0,100.0
0435.HK,2020-03-02,4.57,2020-06-08,4.74,2020-03-05,4.74,CLOSED,3.72,312.0,3.0,100.0
0435.HK,2020-03-02,4.57,2020-07-20,5.09,2020-03-05,4.72,OPEN,3.28,276.0,2.0,29.0
0435.HK,2020-03-02,4.57,2020-12-21,5.28,2020-03-05,4.72,OPEN,3.28,276.0,1.0,21.0
0857.HK,2020-03-02,3.1,2020-11-26,4.95,2020-03-05,3.09,OPEN,-0.32,-27.0,1.0,-1.0
2800.HK,2020-03-02,26.65,2021-01-02,31.56,2020-03-05,27.05,OPEN,1.5,126.0,1.0,8.0
2208.HK,2020-03-02,7.92,2021-01-25,10.53,2020-03-05,7.96,OPEN,0.51,43.0,1.0,2.0
2800.HK,2020-03-02,26.65,2020-08-08,28.57,2020-03-05,27.05,OPEN,1.5,126.0,2.0,21.0
NKE,2020-03-02,92.68,2021-01-17,112.12,2020-03-04,93.79,OPEN,1.2,151.0,1.0,6.0
V,2020-03-02,192.33,2020-08-17,225.81,2020-03-04,194.29,OPEN,1.02,129.0,1.0,6.0
NKE,2020-03-02,92.68,2021-01-21,114.44,2020-03-04,93.79,OPEN,1.2,151.0,1.0,5.0
V,2020-03-02,192.33,2021-02-01,238.97,2020-03-04,194.29,OPEN,1.02,129.0,1.0,4.0
XAR,2020-03-02,102.75,2020-10-27,118.17,2020-03-04,105.71,OPEN,2.88,363.0,1.0,19.0
LULU,2020-03-02,228.9,2021-02-24,338.15,2020-03-04,231.62,OPEN,1.19,150.0,1.0,2.0
XAR,2020-03-02,102.75,2020-05-30,120.14,2020-03-04,105.71,OPEN,2.88,363.0,2.0,17.0
XAR,2020-03-02,102.75,2020-05-13,121.67,2020-03-04,105.71,OPEN,2.88,363.0,3.0,16.0
XAR,2020-03-02,102.75,2020-12-20,140.68,2020-03-04,105.71,OPEN,2.88,363.0,1.0,8.0
XAR,2020-03-02,102.75,2020-03-29,111.04,2020-03-04,105.71,OPEN,2.88,363.0,7.0,36.0
XAR,2020-03-02,102.75,2020-05-09,125.08,2020-03-04,105.71,OPEN,2.88,363.0,3.0,13.0
XAR,2020-03-02,102.75,2020-08-26,137.55,2020-03-04,105.71,OPEN,2.88,363.0,1.0,9.0
MA,2020-03-02,306.74,2020-10-31,393.98,2020-03-04,302.36,OPEN,-1.43,-180.0,1.0,-5.0
V,2020-03-02,192.33,2020-06-20,214.2,2020-03-04,194.29,OPEN,1.02,129.0,2.0,9.0
AMZN,2020-03-02,1953.95,2021-01-24,3154.85,2020-03-04,1975.83,OPEN,1.12,141.0,1.0,2.0
JNJ,2020-03-02,140.02,2021-01-24,156.6,2020-03-04,143.48,OPEN,2.47,311.0,1.0,21.0
XAR,2020-03-02,102.75,2020-08-09,113.57,2020-03-04,105.71,OPEN,2.88,363.0,1.0,27.0
KO,2020-03-02,55.92,2021-02-02,61.8,2020-03-04,58.92,OPEN,5.36,675.0,1.0,51.0
GOOG,2020-03-02,1389.11,2020-12-29,1716.38,2020-03-04,1386.52,OPEN,-0.19,-24.0,1.0,-1.0
LULU,2020-03-02,228.9,2021-02-16,353.1,2020-03-04,231.62,OPEN,1.19,150.0,1.0,2.0
LMT,2020-03-02,381.35,2020-12-10,426.58,2020-03-04,402.03,OPEN,5.42,683.0,1.0,46.0
AAPL,2020-03-02,298.81,2020-12-16,377.1,2020-03-04,302.74,OPEN,1.32,166.0,1.0,5.0
MA,2020-03-02,306.74,2020-08-02,358.79,2020-03-04,302.36,OPEN,-1.43,-180.0,1.0,-8.0
MA,2020-03-02,306.74,2020-11-24,417.17,2020-03-04,302.36,OPEN,-1.43,-180.0,1.0,-4.0
DIS,2020-03-02,119.98,2020-05-24,131.92,2020-03-04,119.18,OPEN,-0.67,-84.0,2.0,-7.0
DIS,2020-03-02,119.98,2021-01-30,134.51,2020-03-04,119.18,OPEN,-0.67,-84.0,1.0,-6.0
MA,2020-03-02,306.74,2020-07-22,346.28,2020-03-04,302.36,OPEN,-1.43,-180.0,1.0,-11.0
MA,2020-03-02,306.74,2021-02-09,429.01,2020-03-04,302.36,OPEN,-1.43,-180.0,1.0,-4.0
AMZN,2020-03-02,1953.95,2020-12-31,2876.41,2020-03-04,1975.83,OPEN,1.12,141.0,1.0,2.0
IXN,2020-03-02,211.57,2020-11-18,237.7,2020-03-04,213.12,OPEN,0.73,92.0,1.0,6.0
NKE,2020-03-02,92.68,2020-07-05,101.64,2020-03-04,93.79,OPEN,1.2,151.0,2.0,12.0
JNJ,2020-03-02,140.02,2020-07-28,149.61,2020-03-04,143.48,OPEN,2.47,311.0,1.0,36.0
LMT,2020-03-02,381.35,2021-02-26,439.77,2020-03-04,402.03,OPEN,5.42,683.0,1.0,35.0
V,2020-03-02,192.33,2020-07-24,206.1,2020-03-04,194.29,OPEN,1.02,129.0,1.0,14.0
UPS,2020-03-02,92.75,2020-05-07,95.27,2020-03-03,95.27,CLOSED,2.72,inf,0.0,100.0
GOOG,2020-03-02,1389.11,2020-12-10,1675.13,2020-03-04,1386.52,OPEN,-0.19,-24.0,1.0,-1.0
AAPL,2020-03-02,298.81,2021-01-03,379.76,2020-03-04,302.74,OPEN,1.32,166.0,1.0,5.0
XAR,2020-03-02,102.75,2020-11-10,117.38,2020-03-04,105.71,OPEN,2.88,363.0,1.0,20.0
XAR,2020-03-02,102.75,2020-07-26,109.51,2020-03-04,105.71,OPEN,2.88,363.0,1.0,44.0
RIO,2020-03-02,48.77,2020-10-10,56.55,2020-03-04,51.48,OPEN,5.56,701.0,1.0,35.0
RIO,2020-03-02,48.77,2021-02-24,64.12,2020-03-04,51.48,OPEN,5.56,701.0,1.0,18.0
RIO,2020-03-02,48.77,2020-07-05,59.06,2020-03-04,51.48,OPEN,5.56,701.0,2.0,26.0
ITA,2020-03-02,207.17,2021-01-02,263.0,2020-03-04,211.18,OPEN,1.94,244.0,1.0,7.0
GOOG,2020-03-02,1389.11,2020-06-04,1528.58,2020-03-04,1386.52,OPEN,-0.19,-24.0,2.0,-2.0
V,2020-03-02,192.33,2020-05-09,202.45,2020-03-04,194.29,OPEN,1.02,129.0,3.0,19.0
MMM,2020-03-02,153.02,2020-11-17,173.28,2020-03-04,153.98,OPEN,0.63,79.0,1.0,5.0
JNJ,2020-03-02,140.02,2020-07-19,147.75,2020-03-04,143.48,OPEN,2.47,311.0,1.0,45.0
XAR,2020-03-02,102.75,2020-07-29,111.59,2020-03-04,105.71,OPEN,2.88,363.0,1.0,33.0
MCD,2020-03-02,202.55,2021-01-05,238.46,2020-03-04,207.02,OPEN,2.21,278.0,1.0,12.0
LMT,2020-03-02,381.35,2020-07-15,408.43,2020-03-04,402.03,OPEN,5.42,683.0,1.0,76.0
MCD,2020-03-02,202.55,2021-02-09,230.64,2020-03-04,207.02,OPEN,2.21,278.0,1.0,16.0
MCD,2020-03-02,202.55,2020-07-04,215.86,2020-03-04,207.02,OPEN,2.21,278.0,2.0,34.0
LMT,2020-03-02,381.35,2020-07-26,412.12,2020-03-04,402.03,OPEN,5.42,683.0,1.0,67.0
DIS,2020-03-02,119.98,2020-10-24,138.43,2020-03-04,119.18,OPEN,-0.67,-84.0,1.0,-4.0
NKE,2020-03-02,92.68,2020-07-08,99.98,2020-03-04,93.79,OPEN,1.2,151.0,2.0,15.0
QQQ,2020-03-02,216.42,2021-02-20,233.24,2020-03-04,218.22,OPEN,0.83,105.0,1.0,11.0
DIS,2020-03-02,119.98,2020-09-21,128.86,2020-03-04,119.18,OPEN,-0.67,-84.0,1.0,-9.0
AAPL,2020-03-02,298.81,2020-11-25,374.53,2020-03-04,302.74,OPEN,1.32,166.0,1.0,5.0
WMT,2020-03-02,115.88,2020-07-11,121.59,2020-03-04,116.77,OPEN,0.77,97.0,2.0,16.0
ITA,2020-03-02,207.17,2020-10-20,227.78,2020-03-04,211.18,OPEN,1.94,244.0,1.0,19.0
JNJ,2020-03-02,140.02,2020-05-16,147.4,2020-03-04,143.48,OPEN,2.47,311.0,3.0,47.0
NKE,2020-03-02,92.68,2020-05-16,97.57,2020-03-04,93.79,OPEN,1.2,151.0,3.0,23.0
LMT,2020-03-02,381.35,2020-04-29,404.0,2020-03-04,402.03,OPEN,5.42,683.0,3.0,91.0
LMT,2020-03-02,381.35,2020-04-27,398.4,2020-03-04,398.4,CLOSED,4.47,563.0,4.0,100.0
MA,2020-03-02,306.74,2020-05-06,316.31,2020-03-04,302.36,OPEN,-1.43,-180.0,3.0,-46.0
NKE,2020-03-02,92.68,2020-05-14,97.09,2020-03-04,93.79,OPEN,1.2,151.0,3.0,25.0
LMT,2020-03-02,381.35,2020-04-24,393.25,2020-03-03,393.25,CLOSED,3.12,inf,0.0,100.0
QQQ,2020-03-02,216.42,2021-01-12,235.42,2020-03-04,218.22,OPEN,0.83,105.0,1.0,9.0
WMT,2020-03-02,115.88,2020-05-05,119.98,2020-03-04,116.77,OPEN,0.77,97.0,3.0,22.0
WMT,2020-03-02,115.88,2020-07-29,120.43,2020-03-04,116.77,OPEN,0.77,97.0,1.0,20.0
MCD,2020-03-02,202.55,2020-07-11,213.85,2020-03-04,207.02,OPEN,2.21,278.0,2.0,40.0
DIS,2020-03-02,119.98,2020-08-18,128.05,2020-03-04,119.18,OPEN,-0.67,-84.0,1.0,-10.0
UPS,2020-03-02,92.75,2020-09-05,98.38,2020-03-04,95.82,OPEN,3.31,417.0,1.0,55.0
RIO,2020-03-02,48.77,2021-01-20,67.83,2020-03-04,51.48,OPEN,5.56,701.0,1.0,14.0
UPS,2020-03-02,92.75,2020-05-02,96.01,2020-03-04,95.82,OPEN,3.31,417.0,3.0,94.0
ASX-A2M,2020-03-03,16.13,2020-08-22,24.02,2020-03-05,16.65,OPEN,3.22,406.0,1.0,7.0
ASX-VCX,2020-03-03,2.24,2020-12-23,2.65,2020-03-05,2.23,OPEN,-0.45,-57.0,1.0,-2.0
ASX-VCX,2020-03-03,2.24,2020-12-23,2.52,2020-03-05,2.23,OPEN,-0.45,-57.0,1.0,-4.0
ASX-REA,2020-03-03,98.55,2020-12-11,131.51,2020-03-05,100.8,OPEN,2.28,287.0,1.0,7.0
ASX-REA,2020-03-03,98.55,2020-11-24,135.48,2020-03-05,100.8,OPEN,2.28,287.0,1.0,6.0
STW,2020-03-03,59.9,2020-08-21,63.99,2020-03-05,59.73,OPEN,-0.28,-35.0,1.0,-4.0
ASX-REA,2020-03-03,98.55,2021-01-04,137.91,2020-03-05,100.8,OPEN,2.28,287.0,1.0,6.0
ASX-REA,2020-03-03,98.55,2020-11-07,138.15,2020-03-05,100.8,OPEN,2.28,287.0,1.0,6.0
ASX-A2M,2020-03-03,16.13,2020-06-14,19.6,2020-03-05,16.65,OPEN,3.22,406.0,2.0,15.0
STW,2020-03-03,59.9,2020-12-19,64.98,2020-03-05,59.73,OPEN,-0.28,-35.0,1.0,-3.0
ASX-AGL,2020-03-03,18.86,2020-06-25,20.44,2020-03-05,18.96,OPEN,0.53,67.0,2.0,6.0
ASX-BKW,2020-03-03,18.0,2020-11-04,20.34,2020-03-05,17.78,OPEN,-1.22,-154.0,1.0,-9.0
ASX-BHP,2020-03-03,33.99,2020-08-09,39.44,2020-03-05,33.42,OPEN,-1.68,-212.0,1.0,-10.0
STW,2020-03-03,59.9,2020-11-12,63.84,2020-03-05,59.73,OPEN,-0.28,-35.0,1.0,-4.0
ASX-IVC,2020-03-03,14.3,2020-08-24,15.3,2020-03-05,14.29,OPEN,-0.07,-9.0,1.0,-1.0
ASX-IVC,2020-03-03,14.3,2020-08-24,15.3,2020-03-05,14.29,OPEN,-0.07,-9.0,1.0,-1.0
ASX-REA,2020-03-03,98.55,2020-07-04,112.07,2020-03-05,100.8,OPEN,2.28,287.0,2.0,17.0
ASX-REA,2020-03-03,98.55,2020-07-14,111.96,2020-03-05,100.8,OPEN,2.28,287.0,2.0,17.0
STW,2020-03-03,59.9,2020-08-27,62.91,2020-03-05,59.73,OPEN,-0.28,-35.0,1.0,-6.0
ASX-A2M,2020-03-03,16.13,2020-04-15,17.68,2020-03-05,16.65,OPEN,3.22,406.0,5.0,34.0
ASX-BKW,2020-03-03,18.0,2020-11-20,20.01,2020-03-05,17.78,OPEN,-1.22,-154.0,1.0,-11.0
ASX-AGL,2020-03-03,18.86,2020-08-05,20.01,2020-03-05,18.96,OPEN,0.53,67.0,1.0,9.0
ASX-ORG,2020-03-03,7.04,2020-05-03,7.6,2020-03-05,7.0,OPEN,-0.57,-72.0,3.0,-7.0
ASX-NAN,2020-03-03,6.77,2021-01-27,8.31,2020-03-05,6.52,OPEN,-3.69,-465.0,1.0,-16.0
ASX-NAN,2020-03-03,6.77,2020-05-14,7.35,2020-03-05,6.52,OPEN,-3.69,-465.0,3.0,-43.0
ASX-ORG,2020-03-03,7.04,2020-05-08,7.45,2020-03-05,7.0,OPEN,-0.57,-72.0,3.0,-10.0
ASX-NAN,2020-03-03,6.77,2020-09-05,7.46,2020-03-05,6.52,OPEN,-3.69,-465.0,1.0,-36.0
ASX-RIO,2020-03-03,88.8,2020-08-05,101.07,2020-03-05,88.45,OPEN,-0.39,-49.0,1.0,-3.0
2768.HK,2020-03-03,3.17,2020-04-08,3.55,2020-03-05,3.23,OPEN,1.89,238.0,6.0,16.0
2768.HK,2020-03-03,3.17,2020-04-08,3.72,2020-03-05,3.23,OPEN,1.89,238.0,6.0,11.0
0823.HK,2020-03-03,71.65,2020-11-05,85.21,2020-03-05,74.55,OPEN,4.05,510.0,1.0,21.0
0435.HK,2020-03-03,4.59,2020-11-07,5.47,2020-03-05,4.72,OPEN,2.83,357.0,1.0,15.0
0823.HK,2020-03-03,71.65,2020-11-27,85.8,2020-03-05,74.55,OPEN,4.05,510.0,1.0,20.0
1038.HK,2020-03-03,52.6,2021-03-02,65.84,2020-03-05,54.45,OPEN,3.52,444.0,1.0,14.0
0823.HK,2020-03-03,71.65,2021-02-07,75.06,2020-03-05,75.06,CLOSED,4.76,600.0,1.0,100.0
0823.HK,2020-03-03,71.65,2021-02-13,76.66,2020-03-05,74.55,OPEN,4.05,510.0,1.0,58.0
1038.HK,2020-03-03,52.6,2021-02-15,65.07,2020-03-05,54.45,OPEN,3.52,444.0,1.0,15.0
0435.HK,2020-03-03,4.59,2020-10-27,5.24,2020-03-05,4.72,OPEN,2.83,357.0,1.0,20.0
0435.HK,2020-03-03,4.59,2020-10-13,5.37,2020-03-05,4.72,OPEN,2.83,357.0,1.0,17.0
0066.HK,2020-03-03,43.3,2021-02-08,52.84,2020-03-05,43.45,OPEN,0.35,44.0,1.0,2.0
0823.HK,2020-03-03,71.65,2020-12-16,86.83,2020-03-05,74.55,OPEN,4.05,510.0,1.0,19.0
0808.HK,2020-03-03,2.86,2020-11-17,3.25,2020-03-05,2.95,OPEN,3.15,397.0,1.0,23.0
0823.HK,2020-03-03,71.65,2020-12-08,86.18,2020-03-05,74.55,OPEN,4.05,510.0,1.0,20.0
0435.HK,2020-03-03,4.59,2020-12-11,5.3,2020-03-05,4.72,OPEN,2.83,357.0,1.0,18.0
1270.HK,2020-03-03,1.78,2020-10-15,1.99,2020-03-05,1.78,OPEN,0.0,0.0,1.0,0.0
