P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-20,13.36,OPEN,2.3,inf,0.0,18.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-20,13.36,OPEN,2.3,inf,0.0,18.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-02-20,75.75,OPEN,-0.46,-inf,0.0,-3.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-02-20,75.75,OPEN,-0.46,-inf,0.0,-3.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-02-20,4.98,OPEN,0.4,inf,0.0,4.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-02-20,75.75,OPEN,-0.46,-inf,0.0,-6.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-02-20,4.98,OPEN,0.4,inf,0.0,4.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-02-20,2.38,OPEN,0.0,,0.0,0.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-02-20,2.38,OPEN,0.0,,0.0,0.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-02-20,4.98,OPEN,0.0,,0.0,0.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-02-20,4.98,OPEN,0.0,,0.0,0.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-02-20,6.98,OPEN,0.0,,0.0,0.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-02-20,31.0,OPEN,0.0,,0.0,0.0
